"","Text_ID","Sentence_Number","text","Word_idx"
"2140",222,222,"him",6
"2141",222,222,"up",7
"2142",222,222,"right",8
"2143",222,222,"and",9
"2144",222,222,"teach",10
"2145",222,222,"him",11
"2146",222,222,"right",12
"2147",222,222,"from",13
"2148",222,222,"wrong",14
"2149",223,223,"the",1
"2150",223,223,"bored",2
"2151",223,223,"soldier",3
"2152",223,223,"pressed",4
"2153",223,223,"a",5
"2154",223,223,"button",6
"2155",223,223,"which",7
"2156",223,223,"opened",8
"2157",223,223,"the",9
"2158",223,223,"gate",10
"2159",223,223,"and",11
"2160",223,223,"allowed",12
"2161",223,223,"them",13
"2162",223,223,"in",14
"2163",224,224,"the",1
"2164",224,224,"curious",2
"2165",224,224,"thing",3
"2166",224,224,"was",4
"2167",224,224,"on",5
"2168",224,224,"the",6
"2169",224,224,"friday",7
"2170",224,224,"night",8
"2171",224,224,"that",9
"2172",224,224,"the",10
"2173",224,224,"garden",11
"2174",224,224,"gate",12
"2175",224,224,"was",13
"2176",224,224,"shut",14
"2177",225,225,"the",1
"2178",225,225,"first",2
"2179",225,225,"thing",3
"2180",225,225,"she",4
"2181",225,225,"noticed",5
"2182",225,225,"when",6
"2183",225,225,"she",7
"2184",225,225,"walked",8
"2185",225,225,"into",9
"2186",225,225,"the",10
"2187",225,225,"house",11
"2188",225,225,"was",12
"2189",225,225,"the",13
"2190",225,225,"silence",14
"2191",226,226,"the",1
"2192",226,226,"police",2
"2193",226,226,"officer",3
"2194",226,226,"got",4
"2195",226,226,"out",5
"2196",226,226,"of",6
"2197",226,226,"the",7
"2198",226,226,"van",8
"2199",226,226,"and",9
"2200",226,226,"picked",10
"2201",226,226,"up",11
"2202",226,226,"the",12
"2203",226,226,"two",13
"2204",226,226,"cans",14
"2205",227,227,"the",1
"2206",227,227,"speaker",2
"2207",227,227,"turned",3
"2208",227,227,"to",4
"2209",227,227,"her",5
"2210",227,227,"with",6
"2211",227,227,"a",7
"2212",227,227,"smile",8
"2213",227,227,"and",9
"2214",227,227,"a",10
"2215",227,227,"bow",11
"2216",227,227,"of",12
"2217",227,227,"his",13
"2218",227,227,"head",14
"2219",228,228,"they",1
"2220",228,228,"say",2
"2221",228,228,"he",3
"2222",228,228,"can",4
"2223",228,228,"breathe",5
"2224",228,228,"fire",6
"2225",228,228,"and",7
"2226",228,228,"kill",8
"2227",228,228,"a",9
"2228",228,228,"man",10
"2229",228,228,"with",11
"2230",228,228,"a",12
"2231",228,228,"single",13
"2232",228,228,"word",14
"2233",229,229,"when",1
"2234",229,229,"she",2
"2235",229,229,"had",3
"2236",229,229,"fallen",4
"2237",229,229,"the",5
"2238",229,229,"witnesses",6
"2239",229,229,"to",7
"2240",229,229,"her",8
"2241",229,229,"death",9
"2242",229,229,"would",10
"2243",229,229,"have",11
"2244",229,229,"cut",12
"2245",229,229,"her",13
"2246",229,229,"apart",14
"2247",230,230,"he",1
"2248",230,230,"came",2
"2249",230,230,"back",3
"2250",230,230,"to",4
"2251",230,230,"his",5
"2252",230,230,"senses",6
"2253",230,230,"when",7
"2254",230,230,"he",8
"2255",230,230,"heard",9
"2256",230,230,"his",10
"2257",230,230,"dad",11
"2258",230,230,"stand",12
"2259",230,230,"up",13
"2260",230,230,"to",14
"2261",230,230,"him",15
"2262",231,231,"he",1
"2263",231,231,"could",2
"2264",231,231,"hear",3
"2265",231,231,"men",4
"2266",231,231,"shouting",5
"2267",231,231,"screaming",6
"2268",231,231,"as",7
"2269",231,231,"though",8
"2270",231,231,"all",9
"2271",231,231,"of",10
"2272",231,231,"hell",11
"2273",231,231,"was",12
"2274",231,231,"at",13
"2275",231,231,"their",14
"2276",231,231,"heels",15
"2277",232,232,"he",1
"2278",232,232,"did",2
"2279",232,232,"as",3
"2280",232,232,"he",4
"2281",232,232,"was",5
"2282",232,232,"told",6
"2283",232,232,"and",7
"2284",232,232,"tucked",8
"2285",232,232,"in",9
"2286",232,232,"his",10
"2287",232,232,"shirt",11
"2288",232,232,"and",12
"2289",232,232,"straightened",13
"2290",232,232,"his",14
"2291",232,232,"tie",15
"2292",233,233,"he",1
"2293",233,233,"had",2
"2294",233,233,"jobs",3
"2295",233,233,"and",4
"2296",233,233,"lost",5
"2297",233,233,"jobs",6
"2298",233,233,"he",7
"2299",233,233,"never",8
"2300",233,233,"had",9
"2301",233,233,"what",10
"2302",233,233,"you",11
"2303",233,233,"could",12
"2304",233,233,"call",13
"2305",233,233,"a",14
"2306",233,233,"career",15
"2307",234,234,"he",1
"2308",234,234,"put",2
"2309",234,234,"his",3
"2310",234,234,"hand",4
"2311",234,234,"on",5
"2312",234,234,"the",6
"2313",234,234,"little",7
"2314",234,234,"boy's",8
"2315",234,234,"shoulder",9
"2316",234,234,"and",10
"2317",234,234,"gave",11
"2318",234,234,"it",12
"2319",234,234,"an",13
"2320",234,234,"encouraging",14
"2321",234,234,"squeeze",15
"2322",235,235,"he",1
"2323",235,235,"was",2
"2324",235,235,"already",3
"2325",235,235,"up",4
"2326",235,235,"and",5
"2327",235,235,"dressed",6
"2328",235,235,"and",7
"2329",235,235,"invited",8
"2330",235,235,"us",9
"2331",235,235,"in",10
"2332",235,235,"for",11
"2333",235,235,"a",12
"2334",235,235,"cup",13
"2335",235,235,"of",14
"2336",235,235,"tea",15
"2337",236,236,"his",1
"2338",236,236,"smile",2
"2339",236,236,"soon",3
"2340",236,236,"faded",4
"2341",236,236,"to",5
"2342",236,236,"a",6
"2343",236,236,"frown",7
"2344",236,236,"when",8
"2345",236,236,"he",9
"2346",236,236,"heard",10
"2347",236,236,"what",11
"2348",236,236,"keith",12
"2349",236,236,"had",13
"2350",236,236,"to",14
"2351",236,236,"say",15
"2352",237,237,"i",1
"2353",237,237,"ask",2
"2354",237,237,"that",3
"2355",237,237,"my",4
"2356",237,237,"people",5
"2357",237,237,"be",6
"2358",237,237,"allowed",7
"2359",237,237,"to",8
"2360",237,237,"stay",9
"2361",237,237,"behind",10
"2362",237,237,"and",11
"2363",237,237,"tend",12
"2364",237,237,"to",13
"2365",237,237,"the",14
"2366",237,237,"wounded",15
"2367",238,238,"i",1
"2368",238,238,"haven't",2
"2369",238,238,"lost",3
"2370",238,238,"a",4
"2371",238,238,"single",5
"2372",238,238,"man",6
"2373",238,238,"though",7
"2374",238,238,"they're",8
"2375",238,238,"hardly",9
"2376",238,238,"in",10
"2377",238,238,"a",11
"2378",238,238,"fit",12
"2379",238,238,"state",13
"2380",238,238,"to",14
"2381",238,238,"fight",15
"2382",239,239,"i",1
"2383",239,239,"know",2
"2384",239,239,"richard",3
"2385",239,239,"drinks",4
"2386",239,239,"a",5
"2387",239,239,"little",6
"2388",239,239,"too",7
"2389",239,239,"much",8
"2390",239,239,"and",9
"2391",239,239,"has",10
"2392",239,239,"a",11
"2393",239,239,"bit",12
"2394",239,239,"of",13
"2395",239,239,"a",14
"2396",239,239,"temper",15
"2397",240,240,"i",1
"2398",240,240,"remember",2
"2399",240,240,"an",3
"2400",240,240,"agent",4
"2401",240,240,"with",5
"2402",240,240,"no",6
"2403",240,240,"arms",7
"2404",240,240,"who",8
"2405",240,240,"could",9
"2406",240,240,"kill",10
"2407",240,240,"a",11
"2408",240,240,"man",12
"2409",240,240,"with",13
"2410",240,240,"his",14
"2411",240,240,"teeth",15
"2412",241,241,"if",1
"2413",241,241,"this",2
"2414",241,241,"were",3
"2415",241,241,"a",4
"2416",241,241,"movie",5
"2417",241,241,"instead",6
"2418",241,241,"of",7
"2419",241,241,"a",8
"2420",241,241,"book",9
"2421",241,241,"this",10
"2422",241,241,"would",11
"2423",241,241,"be",12
"2424",241,241,"a",13
"2425",241,241,"good",14
"2426",241,241,"bit",15
"2427",242,242,"if",1
"2428",242,242,"you",2
"2429",242,242,"haven't",3
"2430",242,242,"seen",4
"2431",242,242,"it",5
"2432",242,242,"yet",6
"2433",242,242,"all",7
"2434",242,242,"that",8
"2435",242,242,"means",9
"2436",242,242,"is",10
"2437",242,242,"you",11
"2438",242,242,"aren't",12
"2439",242,242,"looking",13
"2440",242,242,"hard",14
"2441",242,242,"enough",15
"2442",243,243,"kevin",1
"2443",243,243,"had",2
"2444",243,243,"struck",3
"2445",243,243,"the",4
"2446",243,243,"belt",5
"2447",243,243,"across",6
"2448",243,243,"his",7
"2449",243,243,"legs",8
"2450",243,243,"and",9
"2451",243,243,"hit",10
"2452",243,243,"his",11
"2453",243,243,"fingers",12
"2454",243,243,"in",13
"2455",243,243,"the",14
"2456",243,243,"process",15
"2457",244,244,"hugh",1
"2458",244,244,"got",2
"2459",244,244,"up",3
"2460",244,244,"and",4
"2461",244,244,"picked",5
"2462",244,244,"up",6
"2463",244,244,"the",7
"2464",244,244,"bucket",8
"2465",244,244,"and",9
"2466",244,244,"placed",10
"2467",244,244,"it",11
"2468",244,244,"back",12
"2469",244,244,"on",13
"2470",244,244,"the",14
"2471",244,244,"floor",15
"2472",245,245,"ian",1
"2473",245,245,"sighed",2
"2474",245,245,"when",3
"2475",245,245,"howard",4
"2476",245,245,"handed",5
"2477",245,245,"him",6
"2478",245,245,"the",7
"2479",245,245,"brush",8
"2480",245,245,"and",9
"2481",245,245,"sent",10
"2482",245,245,"him",11
"2483",245,245,"out",12
"2484",245,245,"to",13
"2485",245,245,"the",14
"2486",245,245,"yard",15
"2487",246,246,"james",1
"2488",246,246,"was",2
"2489",246,246,"only",3
"2490",246,246,"in",4
"2491",246,246,"the",5
"2492",246,246,"cell",6
"2493",246,246,"for",7
"2494",246,246,"an",8
"2495",246,246,"hour",9
"2496",246,246,"but",10
"2497",246,246,"it",11
"2498",246,246,"felt",12
"2499",246,246,"like",13
"2500",246,246,"a",14
"2501",246,246,"week",15
"2502",247,247,"somehow",1
"2503",247,247,"jason",2
"2504",247,247,"just",3
"2505",247,247,"kept",4
"2506",247,247,"quiet",5
"2507",247,247,"and",6
"2508",247,247,"did",7
"2509",247,247,"as",8
"2510",247,247,"they",9
"2511",247,247,"told",10
"2512",247,247,"him",11
"2513",247,247,"without",12
"2514",247,247,"any",13
"2515",247,247,"smart",14
"2516",247,247,"comments",15
"2517",248,248,"that",1
"2518",248,248,"night",2
"2519",248,248,"he",3
"2520",248,248,"had",4
"2521",248,248,"never",5
"2522",248,248,"felt",6
"2523",248,248,"so",7
"2524",248,248,"scared",8
"2525",248,248,"since",9
"2526",248,248,"he",10
"2527",248,248,"had",11
"2528",248,248,"been",12
"2529",248,248,"sent",13
"2530",248,248,"to",14
"2531",248,248,"prison",15
"2532",249,249,"to",1
"2533",249,249,"his",2
"2534",249,249,"mum",3
"2535",249,249,"and",4
"2536",249,249,"dad",5
"2537",249,249,"he",6
"2538",249,249,"was",7
"2539",249,249,"just",8
"2540",249,249,"another",9
"2541",249,249,"mouth",10
"2542",249,249,"they",11
"2543",249,249,"couldn't",12
"2544",249,249,"afford",13
"2545",249,249,"to",14
"2546",249,249,"feed",15
"2547",250,250,"a",1
"2548",250,250,"smart",2
"2549",250,250,"efficient",3
"2550",250,250,"looking",4
"2551",250,250,"girl",5
"2552",250,250,"in",6
"2553",250,250,"a",7
"2554",250,250,"military",8
"2555",250,250,"uniform",9
"2556",250,250,"sat",10
"2557",250,250,"behind",11
"2558",250,250,"a",12
"2559",250,250,"desk",13
"2560",250,250,"reading",14
"2561",250,250,"heat",15
"2562",250,250,"magazine",16
"2563",251,251,"jane",1
"2564",251,251,"had",2
"2565",251,251,"worn",3
"2566",251,251,"a",4
"2567",251,251,"suit",5
"2568",251,251,"in",6
"2569",251,251,"the",7
"2570",251,251,"belief",8
"2571",251,251,"that",9
"2572",251,251,"it",10
"2573",251,251,"might",11
"2574",251,251,"make",12
"2575",251,251,"her",13
"2576",251,251,"look",14
"2577",251,251,"less",15
"2578",251,251,"suspicious",16
"2579",252,252,"at",1
"2580",252,252,"ground",2
"2581",252,252,"level",3
"2582",252,252,"by",4
"2583",252,252,"the",5
"2584",252,252,"wall",6
"2585",252,252,"a",7
"2586",252,252,"ditch",8
"2587",252,252,"gathered",9
"2588",252,252,"water",10
"2589",252,252,"and",11
"2590",252,252,"dead",12
"2591",252,252,"rats",13
"2592",252,252,"crowded",14
"2593",252,252,"the",15
"2594",252,252,"ground",16
"2595",253,253,"he",1
"2596",253,253,"turned",2
"2597",253,253,"to",3
"2598",253,253,"the",4
"2599",253,253,"crowd",5
"2600",253,253,"who",6
"2601",253,253,"stood",7
"2602",253,253,"quietly",8
"2603",253,253,"waiting",9
"2604",253,253,"to",10
"2605",253,253,"see",11
"2606",253,253,"how",12
"2607",253,253,"the",13
"2608",253,253,"battle",14
"2609",253,253,"would",15
"2610",253,253,"turn",16
"2611",254,254,"he",1
"2612",254,254,"walked",2
"2613",254,254,"into",3
"2614",254,254,"the",4
"2615",254,254,"kitchen",5
"2616",254,254,"a",6
"2617",254,254,"while",7
"2618",254,254,"after",8
"2619",254,254,"dinner",9
"2620",254,254,"dressed",10
"2621",254,254,"in",11
"2622",254,254,"his",12
"2623",254,254,"best",13
"2624",254,254,"jeans",14
"2625",254,254,"and",15
"2626",254,254,"shirt",16
"2627",255,255,"i",1
"2628",255,255,"would",2
"2629",255,255,"not",3
"2630",255,255,"have",4
"2631",255,255,"you",5
"2632",255,255,"abandon",6
"2633",255,255,"what",7
"2634",255,255,"we",8
"2635",255,255,"have",9
"2636",255,255,"won",10
"2637",255,255,"to",11
"2638",255,255,"chase",12
"2639",255,255,"after",13
"2640",255,255,"that",14
"2641",255,255,"woman's",15
"2642",255,255,"life",16
"2643",256,256,"if",1
"2644",256,256,"they",2
"2645",256,256,"don't",3
"2646",256,256,"approach",4
"2647",256,256,"me",5
"2648",256,256,"at",6
"2649",256,256,"any",7
"2650",256,256,"of",8
"2651",256,256,"those",9
"2652",256,256,"places",10
"2653",256,256,"then",11
"2654",256,256,"we'll",12
"2655",256,256,"know",13
"2656",256,256,"they",14
"2657",256,256,"don't",15
"2658",256,256,"care",16
"2659",257,257,"just",1
"2660",257,257,"as",2
"2661",257,257,"he",3
"2662",257,257,"was",4
"2663",257,257,"about",5
"2664",257,257,"to",6
"2665",257,257,"give",7
"2666",257,257,"up",8
"2667",257,257,"and",9
"2668",257,257,"go",10
"2669",257,257,"back",11
"2670",257,257,"he",12
"2671",257,257,"heard",13
"2672",257,257,"a",14
"2673",257,257,"second",15
"2674",257,257,"noise",16
"2675",258,258,"no",1
"2676",258,258,"one",2
"2677",258,258,"had",3
"2678",258,258,"ever",4
"2679",258,258,"cared",5
"2680",258,258,"about",6
"2681",258,258,"him",7
"2682",258,258,"so",8
"2683",258,258,"much",9
"2684",258,258,"as",10
"2685",258,258,"to",11
"2686",258,258,"threaten",12
"2687",258,258,"his",13
"2688",258,258,"dad",14
"2689",258,258,"like",15
"2690",258,258,"that",16
"2691",259,259,"she",1
"2692",259,259,"is",2
"2693",259,259,"wearing",3
"2694",259,259,"a",4
"2695",259,259,"cardigan",5
"2696",259,259,"over",6
"2697",259,259,"a",7
"2698",259,259,"purple",8
"2699",259,259,"blouse",9
"2700",259,259,"and",10
"2701",259,259,"a",11
"2702",259,259,"faded",12
"2703",259,259,"old",13
"2704",259,259,"red",14
"2705",259,259,"cotton",15
"2706",259,259,"skirt",16
"2707",260,260,"she",1
"2708",260,260,"was",2
"2709",260,260,"served",3
"2710",260,260,"by",4
"2711",260,260,"an",5
"2712",260,260,"incredibly",6
"2713",260,260,"striking",7
"2714",260,260,"girl",8
"2715",260,260,"with",9
"2716",260,260,"bright",10
"2717",260,260,"blue",11
"2718",260,260,"hair",12
"2719",260,260,"and",13
"2720",260,260,"a",14
"2721",260,260,"polish",15
"2722",260,260,"accent",16
"2723",261,261,"the",1
"2724",261,261,"longer",2
"2725",261,261,"you",3
"2726",261,261,"waste",4
"2727",261,261,"time",5
"2728",261,261,"in",6
"2729",261,261,"talk",7
"2730",261,261,"the",8
"2731",261,261,"more",9
"2732",261,261,"certain",10
"2733",261,261,"it",11
"2734",261,261,"is",12
"2735",261,261,"that",13
"2736",261,261,"you",14
"2737",261,261,"will",15
"2738",261,261,"lose",16
"2739",262,262,"they",1
"2740",262,262,"followed",2
"2741",262,262,"the",3
"2742",262,262,"stairs",4
"2743",262,262,"down",5
"2744",262,262,"two",6
"2745",262,262,"flights",7
"2746",262,262,"and",8
"2747",262,262,"walked",9
"2748",262,262,"through",10
"2749",262,262,"a",11
"2750",262,262,"door",12
"2751",262,262,"into",13
"2752",262,262,"a",14
"2753",262,262,"reception",15
"2754",262,262,"room",16
"2755",263,263,"we",1
"2756",263,263,"don't",2
"2757",263,263,"even",3
"2758",263,263,"need",4
"2759",263,263,"to",5
"2760",263,263,"build",6
"2761",263,263,"the",7
"2762",263,263,"boat",8
"2763",263,263,"the",9
"2764",263,263,"native",10
"2765",263,263,"villagers",11
"2766",263,263,"have",12
"2767",263,263,"plenty",13
"2768",263,263,"that",14
"2769",263,263,"would",15
"2770",263,263,"do",16
"2771",264,264,"as",1
"2772",264,264,"soon",2
"2773",264,264,"as",3
"2774",264,264,"they",4
"2775",264,264,"taste",5
"2776",264,264,"cold",6
"2777",264,264,"steel",7
"2778",264,264,"they'll",8
"2779",264,264,"flee",9
"2780",264,264,"back",10
"2781",264,264,"to",11
"2782",264,264,"their",12
"2783",264,264,"mountains",13
"2784",264,264,"as",14
"2785",264,264,"they",15
"2786",264,264,"did",16
"2787",264,264,"before",17
"2788",265,265,"don't",1
"2789",265,265,"tell",2
"2790",265,265,"me",3
"2791",265,265,"any",4
"2792",265,265,"more",5
"2793",265,265,"about",6
"2794",265,265,"the",7
"2795",265,265,"crime",8
"2796",265,265,"in",9
"2797",265,265,"fact",10
"2798",265,265,"don't",11
"2799",265,265,"tell",12
"2800",265,265,"me",13
"2801",265,265,"any",14
"2802",265,265,"more",15
"2803",265,265,"full",16
"2804",265,265,"stop",17
"2805",266,266,"he",1
"2806",266,266,"sets",2
"2807",266,266,"out",3
"2808",266,266,"to",4
"2809",266,266,"prove",5
"2810",266,266,"them",6
"2811",266,266,"wrong",7
"2812",266,266,"by",8
"2813",266,266,"holding",9
"2814",266,266,"down",10
"2815",266,266,"a",11
"2816",266,266,"job",12
"2817",266,266,"and",13
"2818",266,266,"trying",14
"2819",266,266,"to",15
"2820",266,266,"act",16
"2821",266,266,"responsible",17
"2822",267,267,"in",1
"2823",267,267,"a",2
"2824",267,267,"moment",3
"2825",267,267,"before",4
"2826",267,267,"anyone",5
"2827",267,267,"could",6
"2828",267,267,"stop",7
"2829",267,267,"him",8
"2830",267,267,"he",9
"2831",267,267,"had",10
"2832",267,267,"driven",11
"2833",267,267,"his",12
"2834",267,267,"sword",13
"2835",267,267,"into",14
"2836",267,267,"his",15
"2837",267,267,"own",16
"2838",267,267,"stomach",17
"2839",268,268,"joe",1
"2840",268,268,"had",2
"2841",268,268,"survived",3
"2842",268,268,"his",4
"2843",268,268,"first",5
"2844",268,268,"week",6
"2845",268,268,"of",7
"2846",268,268,"work",8
"2847",268,268,"and",9
"2848",268,268,"felt",10
"2849",268,268,"good",11
"2850",268,268,"to",12
"2851",268,268,"have",13
"2852",268,268,"money",14
"2853",268,268,"in",15
"2854",268,268,"his",16
"2855",268,268,"pocket",17
"2856",269,269,"keith",1
"2857",269,269,"walked",2
"2858",269,269,"into",3
"2859",269,269,"the",4
"2860",269,269,"cell",5
"2861",269,269,"and",6
"2862",269,269,"climbed",7
"2863",269,269,"up",8
"2864",269,269,"on",9
"2865",269,269,"his",10
"2866",269,269,"bed",11
"2867",269,269,"and",12
"2868",269,269,"lay",13
"2869",269,269,"staring",14
"2870",269,269,"at",15
"2871",269,269,"the",16
"2872",269,269,"ceiling",17
"2873",270,270,"douglas",1
"2874",270,270,"followed",2
"2875",270,270,"his",3
"2876",270,270,"father",4
"2877",270,270,"to",5
"2878",270,270,"his",6
"2879",270,270,"office",7
"2880",270,270,"and",8
"2881",270,270,"kevin",9
"2882",270,270,"knew",10
"2883",270,270,"from",11
"2884",270,270,"looking",12
"2885",270,270,"in",13
"2886",270,270,"the",14
"2887",270,270,"window",15
"2888",270,270,"they",16
"2889",270,270,"were",17
"2890",270,270,"arguing",18
"2891",271,271,"he",1
"2892",271,271,"had",2
"2893",271,271,"lived",3
"2894",271,271,"with",4
"2895",271,271,"his",5
"2896",271,271,"mother",6
"2897",271,271,"till",7
"2898",271,271,"she",8
"2899",271,271,"died",9
"2900",271,271,"after",10
"2901",271,271,"a",11
"2902",271,271,"long",12
"2903",271,271,"and",13
"2904",271,271,"painful",14
"2905",271,271,"fight",15
"2906",271,271,"with",16
"2907",271,271,"lung",17
"2908",271,271,"cancer",18
"2909",272,272,"he",1
"2910",272,272,"had",2
"2911",272,272,"to",3
"2912",272,272,"get",4
"2913",272,272,"himself",5
"2914",272,272,"in",6
"2915",272,272,"gear",7
"2916",272,272,"and",8
"2917",272,272,"stop",9
"2918",272,272,"getting",10
"2919",272,272,"into",11
"2920",272,272,"trouble",12
"2921",272,272,"and",13
"2922",272,272,"this",14
"2923",272,272,"time",15
"2924",272,272,"he",16
"2925",272,272,"meant",17
"2926",272,272,"it",18
"2927",273,273,"he",1
"2928",273,273,"had",2
"2929",273,273,"walked",3
"2930",273,273,"so",4
"2931",273,273,"far",5
"2932",273,273,"since",6
"2933",273,273,"the",7
"2934",273,273,"battle",8
"2935",273,273,"and",9
"2936",273,273,"every",10
"2937",273,273,"step",11
"2938",273,273,"now",12
"2939",273,273,"seemed",13
"2940",273,273,"to",14
"2941",273,273,"him",15
"2942",273,273,"like",16
"2943",273,273,"a",17
"2944",273,273,"year",18
"2945",274,274,"he",1
"2946",274,274,"put",2
"2947",274,274,"his",3
"2948",274,274,"hands",4
"2949",274,274,"to",5
"2950",274,274,"his",6
"2951",274,274,"sword",7
"2952",274,274,"and",8
"2953",274,274,"heard",9
"2954",274,274,"the",10
"2955",274,274,"song",11
"2956",274,274,"rush",12
"2957",274,274,"through",13
"2958",274,274,"his",14
"2959",274,274,"blood",15
"2960",274,274,"louder",16
"2961",274,274,"than",17
"2962",274,274,"ever",18
"2963",275,275,"he",1
"2964",275,275,"stared",2
"2965",275,275,"down",3
"2966",275,275,"the",4
"2967",275,275,"narrow",5
"2968",275,275,"pass",6
"2969",275,275,"as",7
"2970",275,275,"though",8
"2971",275,275,"expecting",9
"2972",275,275,"some",10
"2973",275,275,"challenge",11
"2974",275,275,"to",12
"2975",275,275,"issue",13
"2976",275,275,"from",14
"2977",275,275,"the",15
"2978",275,275,"mouth",16
"2979",275,275,"of",17
"2980",275,275,"it",18
"2981",276,276,"he",1
"2982",276,276,"walked",2
"2983",276,276,"up",3
"2984",276,276,"to",4
"2985",276,276,"the",5
"2986",276,276,"office",6
"2987",276,276,"and",7
"2988",276,276,"knocked",8
"2989",276,276,"on",9
"2990",276,276,"the",10
"2991",276,276,"door",11
"2992",276,276,"waiting",12
"2993",276,276,"till",13
"2994",276,276,"he",14
"2995",276,276,"was",15
"2996",276,276,"told",16
"2997",276,276,"to",17
"2998",276,276,"enter",18
"2999",277,277,"i",1
"3000",277,277,"didn't",2
"3001",277,277,"read",3
"3002",277,277,"the",4
"3003",277,277,"local",5
"3004",277,277,"papers",6
"3005",277,277,"and",7
"3006",277,277,"neither",8
"3007",277,277,"did",9
"3008",277,277,"my",10
"3009",277,277,"parents",11
"3010",277,277,"so",12
"3011",277,277,"i",13
"3012",277,277,"had",14
"3013",277,277,"not",15
"3014",277,277,"heard",16
"3015",277,277,"about",17
"3016",277,277,"it",18
"3017",278,278,"luke",1
"3018",278,278,"kicked",2
"3019",278,278,"off",3
"3020",278,278,"his",4
"3021",278,278,"boots",5
"3022",278,278,"and",6
"3023",278,278,"shrugged",7
"3024",278,278,"off",8
"3025",278,278,"his",9
"3026",278,278,"jacket",10
"3027",278,278,"and",11
"3028",278,278,"slammed",12
"3029",278,278,"his",13
"3030",278,278,"cap",14
"3031",278,278,"down",15
"3032",278,278,"on",16
"3033",278,278,"the",17
"3034",278,278,"hook",18
"3035",279,279,"malcolm",1
"3036",279,279,"woke",2
"3037",279,279,"lewis",3
"3038",279,279,"at",4
"3039",279,279,"six",5
"3040",279,279,"in",6
"3041",279,279,"the",7
"3042",279,279,"morning",8
"3043",279,279,"and",9
"3044",279,279,"told",10
"3045",279,279,"him",11
"3046",279,279,"to",12
"3047",279,279,"wear",13
"3048",279,279,"his",14
"3049",279,279,"worst",15
"3050",279,279,"jeans",16
"3051",279,279,"and",17
"3052",279,279,"shirt",18
"3053",280,280,"mark",1
"3054",280,280,"stopped",2
"3055",280,280,"in",3
"3056",280,280,"his",4
"3057",280,280,"tracks",5
"3058",280,280,"on",6
"3059",280,280,"the",7
"3060",280,280,"way",8
"3061",280,280,"to",9
"3062",280,280,"the",10
"3063",280,280,"table",11
"3064",280,280,"and",12
"3065",280,280,"stood",13
"3066",280,280,"in",14
"3067",280,280,"front",15
"3068",280,280,"of",16
"3069",280,280,"the",17
"3070",280,280,"stove",18
"3071",281,281,"martin",1
"3072",281,281,"went",2
"3073",281,281,"to",3
"3074",281,281,"get",4
"3075",281,281,"washed",5
"3076",281,281,"up",6
"3077",281,281,"for",7
"3078",281,281,"lunch",8
"3079",281,281,"then",9
"3080",281,281,"spent",10
"3081",281,281,"the",11
"3082",281,281,"afternoon",12
"3083",281,281,"working",13
"3084",281,281,"on",14
"3085",281,281,"the",15
"3086",281,281,"extension",16
"3087",281,281,"with",17
"3088",281,281,"mark",18
"3089",282,282,"the",1
"3090",282,282,"driver",2
"3091",282,282,"slowed",3
"3092",282,282,"down",4
"3093",282,282,"pulled",5
"3094",282,282,"over",6
"3095",282,282,"and",7
"3096",282,282,"got",8
"3097",282,282,"out",9
"3098",282,282,"which",10
"3099",282,282,"was",11
"3100",282,282,"really",12
"3101",282,282,"a",13
"3102",282,282,"terrible",14
"3103",282,282,"mistake",15
"3104",282,282,"on",16
"3105",282,282,"his",17
"3106",282,282,"part",18
"3107",283,283,"the",1
"3108",283,283,"people",2
"3109",283,283,"need",3
"3110",283,283,"a",4
"3111",283,283,"champion",5
"3112",283,283,"to",6
"3113",283,283,"follow",7
"3114",283,283,"to",8
"3115",283,283,"open",9
"3116",283,283,"the",10
"3117",283,283,"wall",11
"3118",283,283,"in",12
"3119",283,283,"battle",13
"3120",283,283,"and",14
"3121",283,283,"give",15
"3122",283,283,"them",16
"3123",283,283,"an",17
"3124",283,283,"opening",18
"3125",284,284,"whenever",1
"3126",284,284,"she",2
"3127",284,284,"and",3
"3128",284,284,"clark",4
"3129",284,284,"had",5
"3130",284,284,"tried",6
"3131",284,284,"to",7
"3132",284,284,"talk",8
"3133",284,284,"just",9
"3134",284,284,"between",10
"3135",284,284,"the",11
"3136",284,284,"two",12
"3137",284,284,"of",13
"3138",284,284,"them",14
"3139",284,284,"the",15
"3140",284,284,"subject",16
"3141",284,284,"had",17
"3142",284,284,"wandered",18
"3143",285,285,"colin",1
"3144",285,285,"and",2
"3145",285,285,"julie",3
"3146",285,285,"walked",4
"3147",285,285,"across",5
"3148",285,285,"a",6
"3149",285,285,"parade",7
"3150",285,285,"ground",8
"3151",285,285,"past",9
"3152",285,285,"a",10
"3153",285,285,"lot",11
"3154",285,285,"of",12
"3155",285,285,"men",13
"3156",285,285,"walking",14
"3157",285,285,"around",15
"3158",285,285,"in",16
"3159",285,285,"uniform",17
"3160",285,285,"carrying",18
"3161",285,285,"guns",19
"3162",286,286,"damian",1
"3163",286,286,"is",2
"3164",286,286,"not",3
"3165",286,286,"normally",4
"3166",286,286,"a",5
"3167",286,286,"man",6
"3168",286,286,"of",7
"3169",286,286,"action",8
"3170",286,286,"so",9
"3171",286,286,"now",10
"3172",286,286,"stirred",11
"3173",286,286,"into",12
"3174",286,286,"action",13
"3175",286,286,"he",14
"3176",286,286,"looks",15
"3177",286,286,"like",16
