"","text_id","curr_ia_idx","curr_fix_dur","word","next_ia_idx","next_word","prev_ia_idx","subj","sent_id"
"5385",137,3,184,"the",4,"back",2,3,137
"5386",137,4,292,"back",5,"of",3,3,137
"5387",137,5,176,"of",6,"his",4,3,137
"5388",137,6,200,"his",7,"neck",5,3,137
"5389",137,7,440,"neck",8,"and",6,3,137
"5390",137,8,148,"and",9,"hung",7,3,137
"5391",137,9,212,"hung",10,"his",8,3,137
"5392",137,10,236,"his",10,"his",9,3,137
"5393",137,10,208,"his",11,"head.",10,3,137
"5394",137,11,232,"head.",5,"of",10,3,137
"5395",137,5,284,"of",4,"back",11,3,137
"5396",137,4,148,"back",1,"Lawrence",5,3,137
"5397",137,1,132,"Lawrence",1,"Lawrence",4,3,137
"5398",137,1,224,"Lawrence",2,"rubbed",1,3,137
"5399",137,2,148,"rubbed",4,"back",1,3,137
"5400",137,4,144,"back",4,"back",2,3,137
"5401",137,4,132,"back",6,"his",4,3,137
"5402",137,6,148,"his",7,"neck",4,3,137
"5403",137,7,152,"neck",9,"hung",6,3,137
"5404",137,9,152,"hung",11,"head.",7,3,137
"5405",138,2,304,"sat",3,"down",1,3,138
"5406",138,3,124,"down",4,"and",2,3,138
"5407",138,4,144,"and",5,"Lucy",3,3,138
"5408",138,5,96,"Lucy",6,"laid",4,3,138
"5409",138,6,408,"laid",7,"her",5,3,138
"5410",138,7,196,"her",8,"hand",6,3,138
"5411",138,8,168,"hand",10,"his",7,3,138
"5412",138,10,156,"his",9,"on",8,3,138
"5413",138,9,116,"on",10,"his",10,3,138
"5414",139,1,172,"Matthew",2,"stood",1,3,139
"5415",139,2,164,"stood",2,"stood",1,3,139
"5416",139,2,104,"stood",3,"against",2,3,139
"5417",139,3,276,"against",4,"the",2,3,139
"5418",139,4,312,"the",5,"wall",3,3,139
"5419",139,5,172,"wall",6,"with",4,3,139
"5420",139,6,112,"with",6,"with",5,3,139
"5421",139,6,196,"with",8,"hands",6,3,139
"5422",139,8,224,"hands",8,"hands",6,3,139
"5423",139,8,264,"hands",9,"behind",8,3,139
"5424",139,9,264,"behind",11,"back.",8,3,139
"5425",139,11,268,"back.",9,"behind",9,3,139
"5426",139,9,232,"behind",11,"back.",11,3,139
"5427",139,11,228,"back.",11,"back.",9,3,139
"5428",139,11,136,"back.",11,"back.",11,3,139
"5429",140,2,120,"along",1,"Run",2,3,140
"5430",140,1,168,"Run",2,"along",2,3,140
"5431",140,2,204,"along",3,"home",1,3,140
"5432",140,3,324,"home",4,"now",2,3,140
"5433",140,4,224,"now",5,"and",3,3,140
"5434",140,5,180,"and",6,"bring",4,3,140
"5435",140,6,176,"bring",7,"us",5,3,140
"5436",140,7,188,"us",8,"some",6,3,140
"5437",140,8,228,"some",9,"men",7,3,140
"5438",140,9,324,"men",11,"kill.",8,3,140
"5439",140,11,228,"kill.",10,"to",9,3,140
"5440",141,2,124,"just",3,"kept",1,3,141
"5441",141,3,196,"kept",3,"kept",2,3,141
"5442",141,3,176,"kept",4,"telling",3,3,141
"5443",141,4,180,"telling",4,"telling",3,3,141
"5444",141,4,96,"telling",5,"herself",4,3,141
"5445",141,5,244,"herself",6,"he",4,3,141
"5446",141,6,188,"he",7,"had",5,3,141
"5447",141,7,308,"had",9,"learn",6,3,141
"5448",141,9,136,"learn",9,"learn",7,3,141
"5449",141,9,212,"learn",11,"lesson.",9,3,141
"5450",141,11,156,"lesson.",10,"a",9,3,141
"5451",142,1,120,"She",2,"wound",1,3,142
"5452",142,2,528,"wound",3,"up",1,3,142
"5453",142,3,132,"up",3,"up",2,3,142
"5454",142,3,172,"up",5,"to",3,3,142
"5455",142,5,96,"to",2,"wound",3,3,142
"5456",142,2,248,"wound",3,"up",5,3,142
"5457",142,3,96,"up",2,"wound",2,3,142
"5458",142,2,172,"wound",3,"up",3,3,142
"5459",142,3,176,"up",2,"wound",2,3,142
"5460",142,2,120,"wound",2,"wound",3,3,142
"5461",142,2,120,"wound",1,"She",2,3,142
"5462",142,1,124,"She",2,"wound",2,3,142
"5463",142,2,220,"wound",4,"talking",1,3,142
"5464",142,4,136,"talking",4,"talking",2,3,142
"5465",142,4,116,"talking",5,"to",4,3,142
"5466",142,5,144,"to",5,"to",4,3,142
"5467",142,5,152,"to",7,"about",5,3,142
"5468",142,7,248,"about",6,"Barry",5,3,142
"5469",142,6,176,"Barry",7,"about",7,3,142
"5470",142,7,176,"about",7,"about",6,3,142
"5471",142,7,88,"about",8,"her",7,3,142
"5472",142,8,244,"her",9,"time",7,3,142
"5473",142,9,244,"time",11,"India.",8,3,142
"5474",142,11,156,"India.",11,"India.",9,3,142
"5475",143,2,160,"gate",3,"was",2,3,143
"5476",143,3,116,"was",4,"double,",2,3,143
"5477",143,4,148,"double,",4,"double,",3,3,143
"5478",143,4,228,"double,",5,"one",4,3,143
"5479",143,5,152,"one",6,"huge",4,3,143
"5480",143,6,184,"huge",7,"mass",5,3,143
"5481",143,7,224,"mass",8,"of",6,3,143
"5482",143,8,88,"of",9,"wood",7,3,143
"5483",143,9,216,"wood",10,"following",8,3,143
"5484",143,10,244,"following",10,"following",9,3,143
"5485",143,10,156,"following",10,"following",10,3,143
"5486",143,10,184,"following",11,"another.",10,3,143
"5487",144,2,176,"gathered",3,"villagers",1,3,144
"5488",144,3,68,"villagers",3,"villagers",2,3,144
"5489",144,3,236,"villagers",4,"took",3,3,144
"5490",144,4,224,"took",4,"took",3,3,144
"5491",144,4,152,"took",6,"step",4,3,144
"5492",144,6,232,"step",7,"back,",4,3,144
"5493",144,7,188,"back,",8,"almost",6,3,144
"5494",144,8,224,"almost",10,"one",7,3,144
"5495",144,10,332,"one",11,"man.",8,3,144
"5496",144,11,260,"man.",11,"man.",10,3,144
"5497",145,3,128,"arrive",3,"arrive",2,3,145
"5498",145,3,124,"arrive",4,"properly",3,3,145
"5499",145,4,164,"properly",6,"you",3,3,145
"5500",145,6,112,"you",6,"you",4,3,145
"5501",145,6,92,"you",6,"you",6,3,145
"5502",145,6,108,"you",5,"or",6,3,145
"5503",145,5,384,"or",4,"properly",6,3,145
"5504",145,4,200,"properly",7,"will",5,3,145
"5505",145,7,152,"will",7,"will",4,3,145
"5506",145,7,96,"will",8,"never",7,3,145
"5507",145,8,220,"never",9,"live",7,3,145
"5508",145,9,220,"live",10,"this",8,3,145
"5509",146,5,200,"their",1,"While",5,3,146
"5510",146,1,160,"While",1,"While",5,3,146
"5511",146,1,120,"While",2,"they",1,3,146
"5512",146,2,180,"they",3,"sat",1,3,146
"5513",146,3,236,"sat",4,"drinking",2,3,146
"5514",146,4,236,"drinking",5,"their",3,3,146
"5515",146,5,156,"their",5,"their",4,3,146
"5516",146,5,112,"their",6,"tea,",5,3,146
"5517",146,6,156,"tea,",7,"Mick",5,3,146
"5518",146,7,248,"Mick",9,"them",6,3,146
"5519",146,9,452,"them",9,"them",7,3,146
"5520",146,9,248,"them",11,"trench.",9,3,146
"5521",146,11,132,"trench.",11,"trench.",9,3,146
"5522",146,11,276,"trench.",11,"trench.",11,3,146
"5523",146,11,308,"trench.",11,"trench.",11,3,146
"5524",147,2,244,"know",2,"know",2,3,147
"5525",147,2,184,"know",3,"better",2,3,147
"5526",147,3,272,"better",4,"than",2,3,147
"5527",147,4,176,"than",6,"talk",3,3,147
"5528",147,6,184,"talk",7,"to",4,3,147
"5529",147,7,148,"to",8,"your",6,3,147
"5530",147,8,204,"your",9,"mother",7,3,147
"5531",147,9,260,"mother",10,"like",8,3,147
"5532",147,10,216,"like",10,"like",9,3,147
"5533",147,10,36,"like",9,"mother",10,3,147
"5534",147,9,164,"mother",8,"your",10,3,147
"5535",147,8,148,"your",7,"to",9,3,147
"5536",147,7,208,"to",11,"that.",8,3,147
"5537",147,11,212,"that.",11,"that.",7,3,147
"5538",148,3,132,"that",3,"that",1,3,148
"5539",148,3,180,"that",5,"will",3,3,148
"5540",148,5,164,"will",5,"will",3,3,148
"5541",148,5,164,"will",6,"do",5,3,148
"5542",148,6,176,"do",6,"do",5,3,148
"5543",148,6,200,"do",7,"whatever",6,3,148
"5544",148,7,208,"whatever",6,"do",6,3,148
"5545",148,6,116,"do",7,"whatever",7,3,148
"5546",148,7,140,"whatever",8,"you",6,3,148
"5547",148,8,176,"you",9,"ask",7,3,148
"5548",148,9,240,"ask",8,"you",8,3,148
"5549",148,8,112,"you",11,"me.",9,3,148
"5550",149,2,188,"shouldn't",1,"You",2,3,149
"5551",149,1,124,"You",2,"shouldn't",2,3,149
"5552",149,2,128,"shouldn't",2,"shouldn't",1,3,149
"5553",149,2,148,"shouldn't",3,"have",2,3,149
"5554",149,3,172,"have",4,"been",2,3,149
"5555",149,4,168,"been",5,"racing",3,3,149
"5556",149,5,228,"racing",7,"truck",4,3,149
"5557",149,7,120,"truck",6,"my",5,3,149
"5558",149,6,156,"my",8,"in",7,3,149
"5559",149,8,220,"in",9,"the",6,3,149
"5560",149,9,184,"the",11,"place.",8,3,149
"5561",149,11,336,"place.",11,"place.",9,3,149
"5562",149,11,160,"place.",10,"first",11,3,149
"5563",150,3,124,"came",3,"came",2,3,150
"5564",150,3,136,"came",4,"to",3,3,150
"5565",150,4,232,"to",6,"lips",3,3,150
"5566",150,6,160,"lips",6,"lips",4,3,150
"5567",150,6,140,"lips",7,"as",6,3,150
"5568",150,7,176,"as",8,"he",6,3,150
"5569",150,8,96,"he",9,"thought",7,3,150
"5570",150,9,176,"thought",8,"he",8,3,150
"5571",150,8,236,"he",10,"of",9,3,150
"5572",150,10,208,"of",12,"idea.",8,3,150
"5573",151,2,76,"last",2,"last",3,3,151
"5574",151,2,260,"last",2,"last",2,3,151
"5575",151,2,236,"last",3,"week",2,3,151
"5576",151,3,124,"week",4,"there",2,3,151
"5577",151,4,164,"there",5,"was",3,3,151
"5578",151,5,120,"was",5,"was",4,3,151
"5579",151,5,132,"was",7,"white",5,3,151
"5580",151,7,164,"white",8,"van",5,3,151
"5581",151,8,108,"van",9,"parked",7,3,151
"5582",151,9,144,"parked",9,"parked",8,3,151
"5583",151,9,108,"parked",9,"parked",9,3,151
"5584",151,9,280,"parked",10,"across",9,3,151
"5585",151,10,244,"across",12,"street.",9,3,151
"5586",151,12,264,"street.",12,"street.",10,3,151
"5587",151,12,128,"street.",9,"parked",12,3,151
"5588",151,9,160,"parked",7,"white",12,3,151
"5589",152,2,184,"Maria",2,"Maria",1,3,152
"5590",152,2,100,"Maria",3,"sat",2,3,152
"5591",152,3,256,"sat",4,"down",2,3,152
"5592",152,4,124,"down",5,"with",3,3,152
"5593",152,5,172,"with",7,"cup",4,3,152
"5594",152,7,172,"cup",9,"tea",5,3,152
"5595",152,9,180,"tea",9,"tea",7,3,152
"5596",152,9,148,"tea",11,"a",9,3,152
"5597",152,11,444,"a",12,"sandwich.",9,3,152
"5598",154,2,132,"didn't",3,"seem",1,3,154
"5599",154,3,160,"seem",3,"seem",2,3,154
"5600",154,3,104,"seem",5,"mind",3,3,154
"5601",154,5,148,"mind",6,"that",3,3,154
"5602",154,6,144,"that",7,"she",5,3,154
"5603",154,7,136,"she",7,"she",6,3,154
"5604",154,7,144,"she",8,"was",7,3,154
"5605",154,8,204,"was",9,"screaming",7,3,154
"5606",154,9,204,"screaming",9,"screaming",8,3,154
"5607",154,9,152,"screaming",11,"his",9,3,154
"5608",154,11,128,"his",11,"his",9,3,154
"5609",154,11,152,"his",12,"ear.",11,3,154
"5610",155,2,116,"drank",3,"too",1,3,155
"5611",155,3,164,"too",4,"much",2,3,155
"5612",155,4,88,"much",6,"times",3,3,155
"5613",155,6,180,"times",6,"times",4,3,155
"5614",155,6,80,"times",7,"and",6,3,155
"5615",155,7,192,"and",8,"washed",6,3,155
"5616",155,8,168,"washed",9,"too",7,3,155
"5617",155,9,264,"too",10,"little",8,3,155
"5618",155,10,220,"little",12,"times.",9,3,155
"5619",156,2,184,"folded",3,"his",2,3,156
"5620",156,3,204,"his",4,"arms",2,3,156
"5621",156,4,148,"arms",5,"across",3,3,156
"5622",156,5,160,"across",6,"his",4,3,156
"5623",156,6,128,"his",7,"chest",5,3,156
"5624",156,7,268,"chest",8,"and",6,3,156
"5625",156,8,128,"and",9,"put",7,3,156
"5626",156,9,168,"put",10,"out",8,3,156
"5627",156,10,184,"out",10,"out",9,3,156
"5628",156,10,176,"out",11,"his",10,3,156
"5629",156,11,188,"his",11,"his",10,3,156
"5630",156,11,156,"his",12,"lip.",11,3,156
"5631",157,3,144,"another",2,"had",2,3,157
"5632",157,2,188,"had",3,"another",3,3,157
"5633",157,3,140,"another",4,"shock",2,3,157
"5634",157,4,216,"shock",5,"when",3,3,157
"5635",157,5,212,"when",6,"they",4,3,157
"5636",157,6,152,"they",7,"told",5,3,157
"5637",157,7,120,"told",8,"him",6,3,157
"5638",157,8,132,"him",8,"him",7,3,157
"5639",157,8,148,"him",10,"was",8,3,157
"5640",157,10,216,"was",11,"moving",8,3,157
"5641",157,11,160,"moving",8,"him",10,3,157
"5642",157,8,80,"him",7,"told",11,3,157
"5643",157,7,236,"told",6,"they",8,3,157
"5644",157,6,52,"they",9,"he",7,3,157
"5645",157,9,128,"he",10,"was",6,3,157
"5646",157,10,136,"was",11,"moving",9,3,157
"5647",157,11,176,"moving",11,"moving",10,3,157
"5648",157,11,376,"moving",12,"cells.",11,3,157
"5649",158,3,200,"his",4,"hands",2,3,158
"5650",158,4,112,"hands",5,"in",3,3,158
"5651",158,5,184,"in",7,"pockets",4,3,158
"5652",158,7,136,"pockets",9,"leaned",5,3,158
"5653",158,9,184,"leaned",9,"leaned",7,3,158
"5654",158,9,220,"leaned",10,"against",9,3,158
"5655",158,10,348,"against",12,"truck.",9,3,158
"5656",158,12,268,"truck.",12,"truck.",10,3,158
"5657",158,12,148,"truck.",7,"pockets",12,3,158
"5658",159,2,136,"was",2,"was",6,3,159
"5659",159,2,76,"was",2,"was",2,3,159
"5660",159,2,144,"was",2,"was",2,3,159
"5661",159,2,128,"was",3,"built",2,3,159
"5662",159,3,128,"built",4,"with",2,3,159
"5663",159,4,132,"with",5,"muscle",3,3,159
"5664",159,5,188,"muscle",7,"liked",4,3,159
"5665",159,7,140,"liked",7,"liked",5,3,159
"5666",159,7,180,"liked",9,"throw",7,3,159
"5667",159,9,140,"throw",8,"to",7,3,159
"5668",159,8,164,"to",9,"throw",9,3,159
"5669",159,9,268,"throw",10,"his",8,3,159
"5670",159,10,160,"his",11,"weight",9,3,159
"5671",159,11,172,"weight",12,"around.",10,3,159
"5672",160,2,192,"am",3,"trying,",3,3,160
"5673",160,3,156,"trying,",3,"trying,",2,3,160
"5674",160,3,84,"trying,",5,"man,",3,3,160
"5675",160,5,172,"man,",5,"man,",3,3,160
"5676",160,5,312,"man,",6,"but",5,3,160
"5677",160,6,444,"but",8,"would",5,3,160
"5678",160,8,168,"would",8,"would",6,3,160
"5679",160,8,100,"would",9,"rather",8,3,160
"5680",160,9,292,"rather",10,"kill",8,3,160
"5681",160,10,164,"kill",12,"ship.",9,3,160
"5682",160,12,308,"ship.",12,"ship.",10,3,160
"5683",161,2,136,"shall",3,"have",1,3,161
"5684",161,3,276,"have",5,"victory",2,3,161
"5685",161,5,276,"victory",5,"victory",3,3,161
"5686",161,5,124,"victory",6,"and",5,3,161
"5687",161,6,212,"and",8,"want",5,3,161
"5688",161,8,168,"want",8,"want",6,3,161
"5689",161,8,152,"want",9,"it",8,3,161
"5690",161,9,380,"it",11,"be",8,3,161
"5691",161,11,180,"be",12,"remembered.",9,3,161
"5692",161,12,288,"remembered.",12,"remembered.",11,3,161
"5693",162,2,92,"the",2,"the",3,3,162
"5694",162,2,196,"the",3,"morning",2,3,162
"5695",162,3,144,"morning",4,"Mickey",2,3,162
"5696",162,4,224,"Mickey",5,"stood",3,3,162
"5697",162,5,236,"stood",6,"straight",4,3,162
"5698",162,6,228,"straight",7,"with",5,3,162
"5699",162,7,200,"with",8,"his",6,3,162
"5700",162,8,224,"his",9,"hand",7,3,162
"5701",162,9,164,"hand",10,"behind",8,3,162
"5702",162,10,216,"behind",11,"his",9,3,162
"5703",163,4,160,"at",5,"breakfast",2,3,163
"5704",163,5,164,"breakfast",6,"Mike",4,3,163
"5705",163,6,176,"Mike",7,"smiled",5,3,163
"5706",163,7,148,"smiled",7,"smiled",6,3,163
"5707",163,7,188,"smiled",9,"the",7,3,163
"5708",163,9,188,"the",10,"letter",7,3,163
"5709",163,10,196,"letter",12,"received.",9,3,163
"5710",164,3,220,"been",2,"had",2,3,164
"5711",164,2,228,"had",4,"two",3,3,164
"5712",164,4,152,"two",5,"weeks",2,3,164
"5713",164,5,100,"weeks",6,"since",4,3,164
"5714",164,6,172,"since",7,"Philip",5,3,164
"5715",164,7,132,"Philip",7,"Philip",6,3,164
"5716",164,7,132,"Philip",8,"had",7,3,164
"5717",164,8,140,"had",9,"been",7,3,164
"5718",164,9,152,"been",9,"been",8,3,164
"5719",164,9,164,"been",10,"sent",9,3,164
"5720",164,10,248,"sent",11,"to",9,3,164
"5721",164,11,156,"to",12,"prison.",10,3,164
"5722",164,12,208,"prison.",11,"to",11,3,164
"5723",164,11,44,"to",10,"sent",12,3,164
"5724",165,5,96,"most",1,"It",3,3,165
"5725",165,1,112,"It",2,"is",5,3,165
"5726",165,2,144,"is",3,"not",1,3,165
"5727",165,3,372,"not",4,"the",2,3,165
"5728",165,4,380,"the",3,"not",3,3,165
"5729",165,3,140,"not",4,"the",4,3,165
"5730",165,4,152,"the",5,"most",3,3,165
"5731",165,5,136,"most",6,"fragrant",4,3,165
"5732",165,6,264,"fragrant",8,"places",5,3,165
"5733",165,8,148,"places",7,"of",6,3,165
"5734",165,7,152,"of",8,"places",8,3,165
"5735",165,8,140,"places",9,"but",7,3,165
"5736",165,9,168,"but",10,"we",8,3,165
"5737",165,10,156,"we",11,"make",9,3,165
"5738",165,11,144,"make",11,"make",10,3,165
"5739",165,11,272,"make",12,"do.",11,3,165
"5740",165,12,228,"do.",9,"but",11,3,165
"5741",165,9,156,"but",8,"places",12,3,165
"5742",166,1,300,"James",2,"walked",1,3,166
"5743",166,2,228,"walked",3,"in",1,3,166
"5744",166,3,152,"in",4,"to",2,3,166
"5745",166,4,132,"to",5,"wake",3,3,166
"5746",166,5,152,"wake",3,"in",4,3,166
"5747",166,3,244,"in",4,"to",5,3,166
"5748",166,4,168,"to",6,"Samuel",3,3,166
"5749",166,6,424,"Samuel",6,"Samuel",4,3,166
"5750",166,6,312,"Samuel",8,"four",6,3,166
"5751",166,8,136,"four",7,"at",6,3,166
"5752",166,7,216,"at",9,"thirty",8,3,166
"5753",166,9,152,"thirty",9,"thirty",7,3,166
"5754",166,9,172,"thirty",10,"in",9,3,166
"5755",166,10,256,"in",9,"thirty",9,3,166
"5756",166,9,88,"thirty",8,"four",10,3,166
"5757",166,8,332,"four",10,"in",9,3,166
"5758",166,10,124,"in",11,"the",8,3,166
"5759",166,11,264,"the",11,"the",10,3,166
"5760",166,11,160,"the",11,"the",11,3,166
"5761",166,11,40,"the",12,"morning.",11,3,166
"5762",169,2,132,"us",3,"give",2,3,169
"5763",169,3,156,"give",4,"battle",2,3,169
"5764",169,4,200,"battle",5,"to",3,3,169
"5765",169,5,304,"to",7,"foreign",4,3,169
"5766",169,7,140,"foreign",7,"foreign",5,3,169
"5767",169,7,168,"foreign",6,"these",7,3,169
"5768",169,6,124,"these",8,"snakes",7,3,169
"5769",169,8,232,"snakes",9,"once",6,3,169
"5770",169,9,144,"once",10,"and",8,3,169
"5771",169,10,412,"and",11,"for",9,3,169
"5772",169,11,160,"for",11,"for",10,3,169
"5773",169,11,112,"for",11,"for",11,3,169
"5774",169,11,84,"for",12,"all.",11,3,169
"5775",170,2,108,"came",1,"Tommy",2,3,170
"5776",170,1,164,"Tommy",3,"out",2,3,170
"5777",170,3,152,"out",3,"out",1,3,170
"5778",170,3,124,"out",5,"the",3,3,170
"5779",170,5,168,"the",6,"staff",3,3,170
"5780",170,6,160,"staff",8,"toilet",5,3,170
"5781",170,8,152,"toilet",8,"toilet",6,3,170
"5782",170,8,180,"toilet",9,"looking",8,3,170
"5783",170,9,232,"looking",11,"little",8,3,170
"5784",170,11,224,"little",12,"pale.",9,3,170
"5785",172,2,276,"knew",3,"they",1,3,172
"5786",172,3,380,"they",4,"never",2,3,172
"5787",172,4,172,"never",5,"hit",3,3,172
"5788",172,5,196,"hit",6,"him",4,3,172
"5789",172,6,168,"him",7,"and",5,3,172
"5790",172,7,180,"and",8,"that",6,3,172
"5791",172,8,184,"that",9,"was",7,3,172
"5792",172,9,104,"was",9,"was",8,3,172
"5793",172,9,168,"was",10,"half",9,3,172
"5794",172,10,204,"half",12,"problem.",9,3,172
"5795",172,12,136,"problem.",12,"problem.",10,3,172
"5796",173,2,208,"told",3,"Jason",1,3,173
"5797",173,3,180,"Jason",4,"he",2,3,173
"5798",173,4,304,"he",5,"would",3,3,173
"5799",173,5,188,"would",6,"just",4,3,173
"5800",173,6,188,"just",7,"sit",5,3,173
"5801",173,7,336,"sit",8,"outside",6,3,173
"5802",173,8,272,"outside",8,"outside",7,3,173
"5803",173,8,112,"outside",10,"have",8,3,173
"5804",173,10,244,"have",11,"his",8,3,173
"5805",173,11,212,"his",9,"to",10,3,173
"5806",173,9,164,"to",11,"his",11,3,173
"5807",174,3,168,"man",2,"the",2,3,174
"5808",174,2,132,"the",4,"is",3,3,174
"5809",174,4,160,"is",5,"coming",2,3,174
"5810",174,5,192,"coming",6,"who",4,3,174
"5811",174,6,228,"who",7,"will",5,3,174
"5812",174,7,100,"will",6,"who",6,3,174
"5813",174,6,192,"who",8,"give",7,3,174
"5814",174,8,176,"give",8,"give",6,3,174
"5815",174,8,156,"give",10,"back",8,3,174
"5816",174,10,160,"back",9,"it",8,3,174
"5817",174,9,56,"it",8,"give",10,3,174
"5818",174,8,196,"give",10,"back",9,3,174
"5819",174,10,220,"back",11,"to",8,3,174
"5820",175,2,164,"threatened",3,"to",1,3,175
"5821",175,3,152,"to",4,"leave",2,3,175
"5822",175,4,64,"leave",5,"before",3,3,175
"5823",175,5,120,"before",5,"before",4,3,175
"5824",175,5,132,"before",7,"this",5,3,175
"5825",175,7,160,"this",7,"this",5,3,175
"5826",175,7,192,"this",6,"and",7,3,175
"5827",175,6,328,"and",7,"this",7,3,175
"5828",175,7,204,"this",8,"time",6,3,175
"5829",175,8,156,"time",9,"she",7,3,175
"5830",175,9,232,"she",10,"just",8,3,175
"5831",175,10,108,"just",11,"had",9,3,175
"5832",175,11,276,"had",12,"enough.",10,3,175
"5833",176,2,132,"first",3,"knife",1,3,176
"5834",176,3,168,"knife",4,"caught",2,3,176
"5835",176,4,204,"caught",6,"her",3,3,176
"5836",176,6,136,"her",6,"her",4,3,176
"5837",176,6,184,"her",6,"her",6,3,176
"5838",176,6,252,"her",8,"and",6,3,176
"5839",176,8,124,"and",9,"she",6,3,176
"5840",176,9,148,"she",9,"she",8,3,176
"5841",176,9,208,"she",10,"shook",9,3,176
"5842",176,10,156,"shook",11,"it",9,3,176
"5843",176,11,212,"it",12,"free.",10,3,176
"5844",176,12,204,"free.",11,"it",11,3,176
"5845",176,11,236,"it",12,"free.",12,3,176
"5846",176,12,156,"free.",12,"free.",11,3,176
"5847",176,12,268,"free.",10,"shook",12,3,176
"5848",176,10,92,"shook",4,"caught",12,3,176
"5849",177,3,140,"thing",3,"thing",1,3,177
"5850",177,3,212,"thing",4,"Alex",3,3,177
"5851",177,4,144,"Alex",5,"felt",3,3,177
"5852",177,5,184,"felt",6,"like",4,3,177
"5853",177,6,136,"like",7,"doing",5,3,177
"5854",177,7,264,"doing",8,"after",6,3,177
"5855",177,8,172,"after",9,"work",7,3,177
"5856",177,9,168,"work",10,"was",8,3,177
"5857",177,10,172,"was",11,"more",9,3,177
"5858",177,11,184,"more",11,"more",10,3,177
"5859",177,11,116,"more",12,"work.",11,3,177
"5860",178,2,204,"truck",3,"was",1,3,178
"5861",178,3,196,"was",3,"was",2,3,178
"5862",178,3,104,"was",5,"older",3,3,178
"5863",178,5,180,"older",6,"version",3,3,178
"5864",178,6,236,"version",8,"the",5,3,178
"5865",178,8,164,"the",9,"ones",6,3,178
"5866",178,9,248,"ones",9,"ones",8,3,178
"5867",178,9,152,"ones",10,"the",9,3,178
"5868",178,10,168,"the",11,"others",9,3,178
"5869",178,11,224,"others",12,"drove.",10,3,178
"5870",179,1,64,"They",1,"They",2,3,179
"5871",179,1,120,"They",2,"stared",1,3,179
"5872",179,2,128,"stared",4,"the",1,3,179
"5873",179,4,144,"the",5,"black",2,3,179
"5874",179,5,180,"black",6,"wall",4,3,179
"5875",179,6,156,"wall",7,"and",5,3,179
"5876",179,7,260,"and",4,"the",6,3,179
"5877",179,4,240,"the",5,"black",7,3,179
"5878",179,5,68,"black",3,"at",4,3,179
"5879",179,3,252,"at",5,"black",5,3,179
"5880",179,5,144,"black",5,"black",3,3,179
"5881",179,5,120,"black",6,"wall",5,3,179
"5882",179,6,252,"wall",8,"now",5,3,179
"5883",179,8,152,"now",7,"and",6,3,179
"5884",179,7,164,"and",8,"now",8,3,179
"5885",179,8,388,"now",9,"this",7,3,179
"5886",179,9,236,"this",10,"offered",8,3,179
"5887",179,10,156,"offered",12,"comfort.",9,3,179
"5888",179,12,168,"comfort.",11,"no",10,3,179
"5889",179,11,248,"no",10,"offered",12,3,179
"5890",181,2,144,"should",3,"talk",2,3,181
"5891",181,3,152,"talk",4,"about",2,3,181
"5892",181,4,124,"about",4,"about",3,3,181
"5893",181,4,128,"about",5,"the",4,3,181
"5894",181,5,140,"the",6,"things",4,3,181
"5895",181,6,164,"things",7,"people",5,3,181
"5896",181,7,192,"people",8,"talk",6,3,181
"5897",181,8,196,"talk",9,"about",7,3,181
"5898",181,9,152,"about",10,"on",8,3,181
"5899",181,10,164,"on",11,"first",9,3,181
"5900",181,11,172,"first",12,"dates.",10,3,181
"5901",181,12,332,"dates.",12,"dates.",11,3,181
"5902",181,12,188,"dates.",9,"about",12,3,181
"5903",181,9,144,"about",9,"about",12,3,181
"5904",181,9,168,"about",11,"first",9,3,181
"5905",181,11,300,"first",12,"dates.",9,3,181
"5906",182,2,164,"don't",3,"you",2,3,182
"5907",182,3,156,"you",4,"tell",2,3,182
"5908",182,4,152,"tell",4,"tell",3,3,182
"5909",182,4,100,"tell",2,"don't",4,3,182
"5910",182,2,196,"don't",3,"you",4,3,182
"5911",182,3,140,"you",4,"tell",2,3,182
"5912",182,4,144,"tell",5,"me",3,3,182
"5913",182,5,140,"me",6,"what",4,3,182
"5914",182,6,248,"what",7,"happened",5,3,182
"5915",182,7,140,"happened",9,"Saturday,",6,3,182
"5916",182,9,140,"Saturday,",9,"Saturday,",7,3,182
"5917",182,9,88,"Saturday,",9,"Saturday,",9,3,182
"5918",182,9,172,"Saturday,",11,"by",9,3,182
"5919",182,11,280,"by",12,"step.",9,3,182
"5920",183,2,184,"put",3,"her",1,3,183
"5921",183,3,136,"her",4,"mug",2,3,183
"5922",183,4,156,"mug",4,"mug",3,3,183
"5923",183,4,144,"mug",6,"tea",4,3,183
"5924",183,6,160,"tea",6,"tea",4,3,183
"5925",183,6,184,"tea",7,"down",6,3,183
"5926",183,7,176,"down",9,"the",6,3,183
"5927",183,9,292,"the",10,"table",7,3,183
"5928",183,10,184,"table",10,"table",9,3,183
"5929",183,10,240,"table",9,"the",10,3,183
"5930",183,9,140,"the",11,"with",10,3,183
"5931",183,11,152,"with",11,"with",9,3,183
"5932",183,11,172,"with",13,"bang.",11,3,183
"5933",183,13,196,"bang.",12,"a",11,3,183
"5934",183,12,144,"a",7,"down",13,3,183
"5935",185,1,128,"Bruce",1,"Bruce",5,3,185
"5936",185,1,172,"Bruce",1,"Bruce",1,3,185
"5937",185,1,136,"Bruce",2,"is",1,3,185
