"","text_id","sent_id","trigger_idx","word","freq","surp","max_surp","mean_surp","max_ppmi","mean_ppmi","max_npmi","mean_npmi","max_e_pmi","mean_e_pmi","max_e_ppmi","mean_e_ppmi","max_e_npmi","mean_e_npmi","len"
"653",105,105,7,"to",7.43,0.141811027604339,16.6288524529464,9.08575499445004,5.20809268951416,0.684723441799482,0,-0.257032247053252,5.23417046029585,0.702953675730281,5.28201086910023,0.817830797680167,0.393298309564357,0.114877121949886,2
"654",105,105,8,"be",6.79,5.61165537075406,16.6288524529464,7.80804871347208,4.96282038022764,0.570536927349167,0,-0.467203211571489,4.94751920101465,0.798466648535272,4.95599106671313,0.900184350553044,0.428796047566025,0.101717702017772,2
"655",105,105,9,"sick",4.88,11.4066007906679,16.6288524529464,7.53349954563233,8.76340888440609,1.19586524254191,0,-0.245713771320879,8.0631582459728,1.16731585786286,8.18407472977665,1.24946306719425,0.359764444499684,0.0821472093313886,4
"656",106,106,2,"washed",4.1,20.7138338512827,14.0370211475875,14.0370211475875,0.046417236328125,0.015472412109375,0,-0.343361536661784,6.42798576758738,3.61686484663636,6.55581919950536,3.75749568054442,0.200641723664971,0.140630833908055,6
"657",106,106,3,"his",6.51,5.31083047487821,20.7138338512827,17.3754274994351,9.05004405975342,4.46697262922923,0,0,9.51157931607584,3.60424907947579,9.56833661540577,3.77461816879118,0.261712195743109,0.170369089315391,3
"658",106,106,4,"hands",5.16,2.68654742949556,20.7138338512827,13.3538951579162,9.06449722498655,3.51268291142252,0,-0.286648326449924,9.01676805837417,2.85472577630997,9.0266630704463,2.96426983674884,0.310764260495501,0.109544060438872,5
"659",106,106,5,"and",7.41,2.69929093381992,20.7138338512827,10.687058225811,1.65266847610474,0.201900616909067,0,-0.0574124303335945,0.803032952486931,0.0918468611796679,1.01247007427065,0.166590412766469,0.209437121783715,0.0747435515868015,3
"660",106,106,6,"flicked",2.91,14.6588206862003,20.7138338512827,9.08950476741279,12.2228875756264,1.21860980267326,0,-0.187162897114952,11.6364658127744,1.22411604621465,11.6435486198282,1.32591635283901,0.28710488240679,0.101800306624357,7
"661",106,106,7,"water",5.52,11.2483719743215,20.7138338512827,10.0177240872107,5.69716858863831,1.4539367430326,0,-0.194557566506167,13.5869097084491,1.63407562733263,13.6880621689377,1.78601609718322,0.405472075414739,0.151940469850584,5
"662",106,106,8,"at",6.7,3.84140217577836,20.7138338512827,10.1935309282265,6.19223213195801,0.729179502597877,0,-0.419244983898742,8.69525654681501,0.735608306381513,8.72586505654711,0.854824827820537,0.322402950990171,0.119216521439025,2
"663",106,106,9,"bob",4.63,25.9127512869344,20.7138338512827,9.39951483417051,7.28822422027588,1.26221779314801,0,-0.0139063596725464,6.44336422568189,0.942911868862599,6.58387676787348,1.03837671949408,0.229364579184449,0.0954648506314824,3
"664",107,107,2,"turned",5.09,11.5372819429773,0,0,11.6343700885773,6.78847093135118,0,0,7.0219348448308,4.20590672361013,7.13126344773953,4.30156370910092,0.136335937818248,0.0956569854907855,6
"665",107,107,3,"and",7.41,4.70138864345457,11.5372819429773,5.76864097148864,4.99649757891893,1.30197384953499,0,-0.0354111989339193,4.84771647664111,1.25266287848705,4.86418112246723,1.36739979411346,0.234983010601346,0.114736915626414,3
